row	round	batch	sent_id	sentence	worker_0	worker_1	worker_2	worker_3	worker_4	worker_5	worker_6	worker_7	disagree	agree	neutral	guid	in_held_out_test	disagreement_score
649	2	6	t30	But the plant will strip out about two-thirds of carbon dioxide emissions, leaving emissions at about the same level as cleaner-burning natural gas.	disagrees	neutral	neutral	neutral	neutral	neutral	agrees	disagrees	0.2537459678486451	0.0086790811824328	0.7375749509689221	2_6_t30	False	-0.30998015622252084
650	2	6	t31	Impacts on people from their melting will range from worsened air pollution to more extreme weather, while lower pre-monsoon river flows will throw urban water systems and food and energy production off-kilter.	agrees	agrees	agrees	agrees	agrees	neutral	agrees	agrees	0.0017972073291704	0.9884802764175322	0.0097225162532973	2_6_t31	False	-5.825742227201615
652	2	6	t33	The agency is “ 99 % certain ” record-high global temperatures are due to human activity.	neutral	agrees	agrees	neutral	agrees	neutral	neutral	agrees	0.0049215031377982	0.6432365741068528	0.351841922755349	2_6_t33	False	-4.0
653	2	6	t34	Flooding, droughts and other climate impacts could have devastating effects on economies, agriculture and human health, particularly in developing countries.	agrees	agrees	agrees	agrees	agrees	agrees	agrees	neutral	0.0021450027819297	0.9799043561425156	0.0179506410755546	2_6_t34	False	-5.825742227201615
654	2	6	t35	Rising global temperatures during the 19th and 20th centuries could be linked to greater plant photosynthesis.	neutral	neutral	neutral	neutral	neutral	neutral	agrees	disagrees	0.0405527334759602	0.0060372133424451	0.9534100531815948	2_6_t35	True	-0.9433583328525625
655	2	6	t36	Each 1 degree Celsius rise in atmospheric warming would lead eventually to 2.3 meters of sea-level rise.	neutral	agrees	agrees	neutral	agrees	neutral	agrees	neutral	0.0048396772082382	0.4526609324557822	0.5424993903359795	2_6_t36	False	-4.0
656	2	6	t37	If families having fewer children should do so even if that emission has no real-world effect in order to satisfy Rieder’s morals.	neutral	agrees	neutral	neutral	disagrees	neutral	neutral	neutral	0.1161261586192354	0.0278263760067388	0.8560474653740257	2_6_t37	False	-0.9433583328525625
657	2	6	t38	This analysis will help settle the scientific debate regarding global warming and its human causes.	neutral	neutral	neutral	neutral	neutral	neutral	neutral	neutral	0.0007288189691366	0.0006225628695065	0.9986486181613567	2_6_t38	False	-24.0
658	2	6	t39	Sea level rise will be the greatest environmental threat to coastal cities from Miami to Mumbai.	agrees	agrees	agrees	agrees	agrees	agrees	agrees	agrees	0.000753858066056	0.9986123575191618	0.0006337844147822	2_6_t39	False	-24.0
659	2	6	t4	Sarah Palin and Rush Limbaugh are trying to kill us with global warming disinformation.	agrees	agrees	agrees	neutral	agrees	disagrees	neutral	agrees	0.0371936262430839	0.9135478360827284	0.0492585376741877	2_6_t4	False	-0.30998015622252084
660	2	6	t5	Global warming is caused by human greenhouse gases.	neutral	agrees	neutral	neutral	neutral	neutral	agrees	agrees	0.0038552541105349	0.1419664606272789	0.8541782852621861	2_6_t5	False	-4.18226398830014
661	2	6	t6	Europe is preparing to rein in the pace of its drive to slow global warming.	neutral	agrees	neutral	neutral	neutral	neutral	neutral	neutral	0.0018759517268908	0.0130455375853324	0.9850785106877769	2_6_t6	False	-5.825742227201615
662	2	6	t7	A 50-gigaton “ burp ” of methane from thawing Arctic permafrost beneath the East Siberian sea is highly possible at anytime.	agrees	agrees	agrees	neutral	neutral	neutral	agrees	agrees	0.0048691098619054	0.6620757276613122	0.3330551624767825	2_6_t7	False	-4.18226398830014
663	2	6	t8	A third of the world’s oil, coal and other fossil fuel reserves must remain untouched until 2050 to stave off catastrophic climate change.	agrees	agrees	agrees	agrees	agrees	agrees	agrees	agrees	0.0007873692474349	0.9985675511617044	0.0006450795908608	2_6_t8	True	-24.0
664	2	6	t9	It used to be more snow and ice, but now it’s more rock.	neutral	agrees	agrees	neutral	neutral	neutral	agrees	neutral	0.0037403259278305	0.1236866278678276	0.8725730462043417	2_6_t9	False	-4.18226398830014
665	2	7	s0	Global warming is a hoax.	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees				2_7_s0	False	-24.0
666	2	7	s1	Alarming levels of sea level rise are predicted to threaten Florida over the next decades.	neutral	agrees	neutral	agrees	agrees	agrees	neutral	neutral				2_7_s1	False	-4.0
667	2	7	s2	Over the past several years, the United States has seen an increase in business growth that has counteracted the lingering effects of the recession.	neutral	disagrees	neutral	neutral	neutral	neutral	neutral	neutral				2_7_s2	False	-5.825742227201615
668	2	7	s3	Global warming is happening and it will be dangerous to human health and welfare.	agrees	agrees	agrees	agrees	agrees	agrees	agrees	agrees				2_7_s3	False	-24.0
669	2	7	s4	Some icebergs are cute.	neutral	disagrees	neutral	neutral	neutral	neutral	neutral	neutral				2_7_s4	False	-5.825742227201615
670	2	7	t0	The drop in carbon-dioxide emissions came from the United States, where carbon dioxide emissions fell 3%, or 160 million tonnes, while the economy grew by 1.6%.	neutral	disagrees	neutral	neutral	neutral	neutral	neutral	disagrees	0.0633797342767713	0.0031213839820247	0.933498881741204	2_7_t0	False	-4.754887502163468
671	2	7	t1	The seas have warmed.	neutral	neutral	neutral	neutral	neutral	neutral	neutral	neutral	0.0005015835035009	0.0008051990598704	0.9986932174366286	2_7_t1	False	-24.0
672	2	7	t10	Most Caribbean coral reefs will disappear within the next 20 years unless action is taken to protect them, primarily due to the decline of grazers such as sea urchins and parrotfish.	neutral	agrees	neutral	agrees	neutral	neutral	neutral	agrees	0.0027271800516032	0.2723287110707759	0.7249441088776208	2_7_t10	True	-4.18226398830014
673	2	7	t11	The melting of ice sheets in Antarctica will cause massive problems for the rest of the world.	neutral	agrees	neutral	agrees	agrees	agrees	neutral	agrees	0.0026699773871431	0.7478906703170124	0.2494393522958445	2_7_t11	False	-4.18226398830014
674	2	7	t12	The South Pole is gaining more ice than it’s losing.	neutral	disagrees	neutral	disagrees	neutral	neutral	neutral	neutral	0.1063030232080319	0.0035434930193947	0.8901534837725732	2_7_t12	False	-4.754887502163468
675	2	7	t13	Global warming is n’t approaching — it had already arrived.	agrees	agrees	agrees	agrees	agrees	neutral	agrees	agrees	0.0014431369394239	0.9719218554065152	0.0266350076540607	2_7_t13	False	-5.825742227201615
676	2	7	t14	Large forest fires have occurred more often in the western United States since the mid-1980s as spring temperatures increased, snow melted earlier, and summers got hotter, leaving more and drier fuels for fires to devour.	neutral	agrees	neutral	agrees	neutral	agrees	neutral	agrees	0.0030159115370145	0.5165184318771168	0.4804656565858687	2_7_t14	False	-4.0
678	2	7	t16	Fossil fuel corporations just have too much control over Congress.	neutral	neutral	neutral	neutral	agrees	neutral	neutral	agrees	0.0022524315230818	0.1336406208636847	0.8641069476132334	2_7_t16	True	-4.754887502163468
679	2	7	t17	The widespread warming of the Arctic region in the past 20 years would be an economic boon, allowing the exploitation of new gas and oilfields and enabling shipping to travel faster between Europe and Asia.	disagrees	disagrees	disagrees	disagrees	neutral	disagrees	neutral	disagrees	0.9431475633952852	0.0026350875303709	0.0542173490743436	2_7_t17	False	-4.754887502163468
680	2	7	t18	Individual actions have very little real-world effect on climate change.	neutral	disagrees	neutral	neutral	disagrees	neutral	disagrees	disagrees	0.3593362324519004	0.0045889707226923	0.6360747968254072	2_7_t18	False	-4.0
681	2	7	t19	Global warming is real.	agrees	agrees	agrees	agrees	agrees	neutral	neutral	agrees	0.0019267118517866	0.9314287190801506	0.0666445690680628	2_7_t19	False	-4.754887502163468
682	2	7	t2	Rep. Dana Rohrabacher (R-Calif) doesn’t think carbon dioxide causes global warming, a denial of science so basic it’s essentially the same as saying the Earth is flat.	neutral	disagrees	neutral	agrees	agrees	agrees	neutral	agrees	0.0194648143268905	0.6888604190493104	0.2916747666237991	2_7_t2	False	-0.025062498798072874
683	2	7	t20	This will require, at a minimum, slashing the use of fossil fuels.	neutral	neutral	neutral	neutral	neutral	neutral	agrees	agrees	0.0018649649730304	0.068247301640807	0.9298877333861624	2_7_t20	False	-4.754887502163468
684	2	7	t21	Over the past century, the Global Mean Sea Level (GMSL) has risen by 4 to 8 inches (10 to 20 centimeters).	neutral	agrees	neutral	neutral	neutral	agrees	neutral	neutral	0.0019961789214973	0.0850812070439266	0.912922614034576	2_7_t21	False	-4.754887502163468
685	2	7	t22	Global warming and sea level rise are increasing the likelihood that New York City would be paralyzed by major flooding.	agrees	agrees	agrees	agrees	agrees	agrees	agrees	agrees	0.0005315491867109	0.9987733719090796	0.0006950789042093	2_7_t22	False	-24.0
686	2	7	t23	Carbon carbon is unlocked and can be released into the earth’s atmosphere, accelerating climate change.	agrees	disagrees	neutral	neutral	neutral	agrees	neutral	agrees	0.0195084335492652	0.3954318151729753	0.5850597512777594	2_7_t23	False	-0.025062498798072874
687	2	7	t24	Shifting the energy system from fossil fuels to zero-or low-carbon sources including wind and solar power would reduce consumption growth by about 0.06 percentage points per year.	agrees	agrees	neutral	neutral	neutral	neutral	agrees	neutral	0.0023234125180641	0.1624899598432041	0.8351866276387319	2_7_t24	False	-4.18226398830014
688	2	7	t25	Antibiotics are losing their effectiveness at a rate that is both alarming and irreversible — similar to global warming.	agrees	disagrees	agrees	agrees	agrees	agrees	neutral	agrees	0.00952125010811	0.9806365339967936	0.0098422158950962	2_7_t25	False	-0.9433583328525625
689	2	7	t26	We as a species have never experienced 400 parts per million of carbon dioxide in the atmosphere.	neutral	neutral	agrees	neutral	neutral	neutral	neutral	agrees	0.0023551809908945	0.160956468673514	0.8366883503355916	2_7_t26	False	-4.754887502163468
690	2	7	t27	Just what forced the release of the Climategate files – and as a consequence revealed the uncertainty of the science and the co-opting of the process that legitimizes global warming research.	neutral	disagrees	disagrees	disagrees	agrees	disagrees	disagrees	disagrees	0.9229927331122952	0.0414542171325241	0.0355530497551809	2_7_t27	False	-0.9433583328525625
691	2	7	t28	Sea surface temperatures in the region rise, producing an increase in average atmospheric moisture content.	neutral	agrees	neutral	neutral	neutral	neutral	neutral	neutral	0.0009927234272273	0.0083206262651189	0.9906866503076536	2_7_t28	True	-5.825742227201615
692	2	7	t29	The rapidly warming Arctic has caused the jet stream to slow, which could result in atmospheric events, such as winter storms, staying put for longer.	agrees	agrees	agrees	neutral	neutral	agrees	neutral	neutral	0.0029759702519577	0.5411590607181495	0.4558649690298928	2_7_t29	False	-4.0
693	2	7	t3	In March of this year, a Gallup poll highlighted an interesting tension in American thinking on global warming.	neutral	neutral	neutral	neutral	neutral	neutral	neutral	neutral	0.0005005460673017	0.0008325280112613	0.9986669259214368	2_7_t3	False	-24.0
694	2	7	t30	Rick Santorum should be the nominee because he’d caught on earlier than Newt or Mitt to the global warming.	neutral	agrees	neutral	agrees	agrees	agrees	neutral	disagrees	0.0497286849655309	0.6322106212182249	0.3180606938162441	2_7_t30	False	-0.025062498798072874
695	2	7	t31	Greenland warming up is a problem because Greenland contributes about 40 percent of current sea level rise.	agrees	neutral	agrees	agrees	agrees	agrees	neutral	neutral	0.0023045018501112	0.8842675867590059	0.1134279113908828	2_7_t31	False	-4.18226398830014
696	2	7	t32	Global warming helps plants — and thus also helps humans and animals .	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	0.998674809985564	0.0007269832612343	0.0005982067532016	2_7_t32	True	-24.0
697	2	7	t33	The leading candidates are rising atmospheric CO2 levels, a result of emissions from human activities; longer growing seasons, a result of climate change caused by CO2 emissions; and nitrogen pollution, another result of fossil fuel combustion and agriculture.	agrees	neutral	neutral	neutral	neutral	agrees	agrees	agrees	0.0029026495935094	0.4688794863093033	0.5282178640971873	2_7_t33	False	-4.0
698	2	7	t34	An increase of 2 degrees Celsius is about all the planet can accommodate without unimaginably catastrophic consequences: sea-level increases that will wipe out many coastal cities, persistent droughts that will destroy farmland on which hundreds of millions of people depend for their survival, the collapse of vital ecosystems, and far more.	agrees	agrees	agrees	agrees	agrees	agrees	agrees	agrees	0.0005256068632737	0.998792089495414	0.0006823036413123	2_7_t34	False	-24.0
699	2	7	t35	There could be as little as 30 years of burning fossil fuels before the threshold is reached.	neutral	disagrees	neutral	neutral	agrees	agrees	neutral	neutral	0.0176644319643219	0.1889107586381903	0.7934248093974878	2_7_t35	False	-0.30998015622252084
700	2	7	t36	This is the most detailed and U.S.-focused scientific report on global warming.	neutral	neutral	neutral	neutral	neutral	neutral	agrees	neutral	0.0009961186300695	0.0086154963512043	0.9903883850187262	2_7_t36	False	-5.825742227201615
701	2	7	t37	The science compels action to address the single largest source of carbon pollution in our country.	neutral	neutral	neutral	agrees	neutral	agrees	agrees	agrees	0.003018675159885	0.5187175874602098	0.4782637373799052	2_7_t37	False	-4.0
